Temperature (K),Entropy in ideal gas approximation (eV/K)
182.0,0.0019806793988410743
183.0,0.0019823364755819396
184.0,0.0019839846952815943
185.0,0.001985624158475944
186.0,0.0019872549641180098
187.0,0.0019888772096105303
188.0,0.0019904909908376868
189.0,0.0019920964021959606
190.0,0.001993693536624178
191.0,0.0019952824856327442
192.0,0.001996863339332111
193.0,0.0019984361864604943
194.0,0.00200000111441087
195.0,0.002001558209257269
196.0,0.002003107555780395
197.0,0.0020046492374925905
198.0,0.002006183336662165
199.0,0.002007709934337113
200.0,0.002009229110368236
201.0,0.002010740943431685
202.0,0.0020122455110509595
203.0,0.0020137428896183475
204.0,0.002015233154415861
205.0,0.002016716379635653
206.0,0.002018192638399946
207.0,0.0020196620027804904
208.0,0.002021124543817553
209.0,0.0020225803315384655
210.0,0.0020240294349757352
211.0,0.002025471922184736
212.0,0.002026907860260992
213.0,0.002028337315357063
214.0,0.0020297603526990508
215.0,0.002031177036602728
216.0,0.002032587430489305
217.0,0.0020339915969008466
218.0,0.002035389597515351
219.0,0.0020367814931614896
220.0,0.0020381673438330332
221.0,0.0020395472087029573
222.0,0.002040921146137253
223.0,0.0020422892137084304
224.0,0.0020436514682087483
225.0,0.0020450079656631507
226.0,0.0020463587613419485
227.0,0.0020477039097732182
228.0,0.0020490434647549584
229.0,0.0020503774793669918
230.0,0.00205170600598262
231.0,0.002053029096280049
232.0,0.0020543468012535772
233.0,0.002055659171224566
234.0,0.0020569662558521814
235.0,0.0020582681041439394
236.0,0.002059564764466026
237.0,0.0020608562845534284
238.0,0.0020621427115198624
239.0,0.002063424091867511
240.0,0.002064700471496576
241.0,0.0020659718957146455
242.0,0.0020672384092458836
243.0,0.0020685000562400517
244.0,0.0020697568802813516
245.0,0.0020710089243971127
246.0,0.0020722562310663112
247.0,0.002073498842227937
248.0,0.002074736799289204
249.0,0.002075970143133611
250.0,0.0020771989141288587
251.0,0.00207842315213462
252.0,0.002079642896510174
253.0,0.002080858186121901
254.0,0.0020820690593506474
255.0,0.002083275554098955
256.0,0.0020844777077981716
257.0,0.002085675557415426
258.0,0.002086869139460489
259.0,0.002088058489992519
260.0,0.0020892436446266747
261.0,0.002090424638540635
262.0,0.002091601506480992
263.0,0.002092774282769541
264.0,0.002093943001309464
265.0,0.0020951076955914062
266.0,0.0020962683986994546
267.0,0.0020974251433170076
268.0,0.00209857796173256
269.0,0.0020997268858453794
270.0,0.002100871947171093
271.0,0.002102013176847188
272.0,0.0021031506056384116
273.0,0.0021042842639420875
274.0,0.0021054141817933485
275.0,0.002106540388870279
276.0,0.002107662914498977
277.0,0.0021087817876585327
278.0,0.0021098970369859303
279.0,0.002111008690780865
280.0,0.002112116777010491
281.0,0.002113221323314087
282.0,0.0021143223570076514
283.0,0.0021154199050884234
284.0,0.002116513994239333
285.0,0.0021176046508333815
286.0,0.002118691900937951
287.0,0.002119775770319052
288.0,0.0021208562844454945
289.0,0.002121933468493007
290.0,0.0021230073473482813
291.0,0.0021240779456129593
292.0,0.002125145287607559
293.0,0.0021262093973753358
294.0,0.0021272702986860886
295.0,0.002128328015039906
296.0,0.002129382569670855
297.0,0.002130433985550615
298.0,0.0021314822853920504
299.0,0.0021325274916527415
300.0,0.002133569626538446
301.0,0.0021346087120065237
302.0,0.002135644769769296
303.0,0.002136677821297362
304.0,0.0021377078878228673
305.0,0.002138734990342716
306.0,0.0021397591496217414
307.0,0.0021407803861958233
308.0,0.002141798720374966
309.0,0.002142814172246323
310.0,0.002143826761677182
311.0,0.002144836508317905
312.0,0.00214584343160482
313.0,0.0021468475507630796
314.0,0.0021478488848094644
315.0,0.002148847452555157
316.0,0.0021498432726084695
317.0,0.0021508363633775296
318.0,0.002151826743072933
319.0,0.00215281442971035
320.0,0.0021537994411130993
321.0,0.002154781794914681
322.0,0.0021557615085612747
323.0,0.0021567385993142016
324.0,0.0021577130842523463
325.0,0.0021586849802745496
326.0,0.0021596543041019637
327.0,0.0021606210722803706
328.0,0.002161585301182473
329.0,0.0021625470070101463
330.0,0.0021635062057966626
331.0,0.0021644629134088783
332.0,0.002165417145549394
333.0,0.002166368917758682
334.0,0.0021673182454171823
335.0,0.00216826514374737
336.0,0.0021692096278157907
337.0,0.0021701517125350712
338.0,0.002171091412665897
339.0,0.0021720287428189642
340.0,0.0021729637174569
341.0,0.0021738963508961618
342.0,0.002174826657308905
343.0,0.002175754650724824
344.0,0.002176680345032969
345.0,0.0021776037539835372
346.0,0.0021785248911896354
347.0,0.00217944377012902
348.0,0.0021803604041458167
349.0,0.0021812748064522058
350.0,0.0021821869901300917
351.0,0.002183096968132747
352.0,0.0021840047532864326
353.0,0.0021849103582919946
354.0,0.002185813795726441
355.0,0.0021867150780444924
356.0,0.0021876142175801154
357.0,0.002188511226548032
358.0,0.0021894061170452065
359.0,0.002190298901052315
360.0,0.0021911895904351934
361.0,0.0021920781969462615
362.0,0.002192964732225933
363.0,0.002193849207804
364.0,0.002194731635101005
365.0,0.0021956120254295864
366.0,0.0021964903899958114
367.0,0.002197366739900485
368.0,0.0021982410861404477
369.0,0.002199113439609847
370.0,0.0021999838111013987
371.0,0.0022008522113076234
372.0,0.0022017186508220764
373.0,0.0022025831401405473
374.0,0.0022034456896622544
375.0,0.0022043063096910164
376.0,0.0022051650104364102
377.0,0.00220602180201491
378.0,0.0022068766944510184
379.0,0.002207729697678371
380.0,0.0022085808215408335
381.0,0.002209430075793582
382.0,0.0022102774701041657
383.0,0.0022111230140535627
384.0,0.0022119667171372104
385.0,0.00221280858876603
386.0,0.002213648638267433
387.0,0.0022144868748863204
388.0,0.0022153233077860557
389.0,0.0022161579460494387
390.0,0.0022169907986796565
391.0,0.002217821874601224
392.0,0.002218651182660916
393.0,0.0022194787316286795
394.0,0.0022203045301985376
395.0,0.0022211285869894832
396.0,0.002221950910546355
397.0,0.0022227715093407056
398.0,0.002223590391771659
399.0,0.002224407566166752
400.0,0.0022252230407827666
401.0,0.002226036823806554
402.0,0.002226848923355844
403.0,0.0022276593474800425
404.0,0.0022284681041610226
405.0,0.0022292752013139006
406.0,0.002230080646787805
407.0,0.0022308844483666353
408.0,0.002231686613769806
409.0,0.002232487150652986
410.0,0.002233286066608827
411.0,0.0022340833691676778
412.0,0.0022348790657982956
413.0,0.0022356731639085444
414.0,0.002236465670846084
415.0,0.002237256593899049
416.0,0.002238045940296722
417.0,0.002238833717210196
418.0,0.002239619931753028
419.0,0.002240404590981881
420.0,0.0022411877018971645
421.0,0.0022419692714436626
422.0,0.00224274930651115
423.0,0.0022435278139350057
424.0,0.002244304800496819
425.0,0.002245080272924982
426.0,0.002245854237895278
427.0,0.002246626702031463
428.0,0.0022473976719058365
429.0,0.0022481671540398084
430.0,0.0022489351549044552
431.0,0.0022497016809210728
432.0,0.002250466738461714
433.0,0.0022512303338497338
434.0,0.0022519924733603093
435.0,0.0022527531632209686
436.0,0.002253512409612103
437.0,0.0022542702186674765
438.0,0.00225502659647473
439.0,0.0022557815490758743
440.0,0.0022565350824677814
441.0,0.002257287202602666
442.0,0.0022580379153885645
443.0,0.0022587872266898027
444.0,0.002259535142327465
445.0,0.0022602816680798482
446.0,0.0022610268096829172
447.0,0.002261770572830753
448.0,0.00226251296317599
449.0,0.002263253986330255
450.0,0.002263993647864598
451.0,0.002264731953309913
452.0,0.0022654689081573623
453.0,0.0022662045178587858
454.0,0.002266938787827111
455.0,0.0022676717234367595
456.0,0.002268403330024041
457.0,0.002269133612887552
458.0,0.002269862577288557
459.0,0.0022705902284513766
460.0,0.0022713165715637688
461.0,0.002272041611777296
462.0,0.002272765354207701
463.0,0.0022734878039352654
464.0,0.0022742089660051745
465.0,0.0022749288454278717
466.0,0.0022756474471794072
467.0,0.0022763647762017885
468.0,0.0022770808374033193
469.0,0.002277795635658939
470.0,0.0022785091758105594
471.0,0.0022792214626673885
472.0,0.002279932501006262
473.0,0.0022806422955719617
474.0,0.002281350851077535
475.0,0.002282058172204607
476.0,0.0022827642636036923
477.0,0.0022834691298944994
478.0,0.0022841727756662353
479.0,0.002284875205477901
480.0,0.0022855764238585907
481.0,0.0022862764353077784
482.0,0.0022869752442956095
483.0,0.0022876728552631846
484.0,0.0022883692726228394
485.0,0.0022890645007584217
486.0,0.002289758544025567
487.0,0.0022904514067519696
488.0,0.0022911430932376475
489.0,0.00229183360775521
490.0,0.002292522954550116
491.0,0.002293211137840935
492.0,0.0022938981618196006
493.0,0.0022945840306516584
494.0,0.0022952687484765226
495.0,0.002295952319407715
496.0,0.0022966347475331136
497.0,0.0022973160369151855
498.0,0.002297996191591232
499.0,0.0022986752155736176
500.0,0.0022993531128500024
501.0,0.002300029887383573
502.0,0.002300705543113267
503.0,0.002301380083953996
504.0,0.0023020535137968667
505.0,0.002302725836509402
506.0,0.0023033970559357517
507.0,0.0023040671758969094
508.0,0.002304736200190921
509.0,0.002305404132593096
510.0,0.0023060709768562074
511.0,0.0023067367367107018
512.0,0.0023074014158648956
513.0,0.002308065018005176
514.0,0.0023087275467961977
515.0,0.002309389005881073
516.0,0.0023100493988815695
517.0,0.0023107087293982955
518.0,0.0023113670010108897
519.0,0.0023120242172782043
520.0,0.00231268038173849
521.0,0.0023133354979095774
522.0,0.0023139895692890536
523.0,0.0023146425993544424
524.0,0.002315294591563377
525.0,0.0023159455493537732
526.0,0.0023165954761440017
527.0,0.002317244375333055
528.0,0.002317892250300716
529.0,0.002318539104407725
530.0,0.002319184940995939
531.0,0.0023198297633884955
532.0,0.002320473574889975
533.0,0.002321116378786553
534.0,0.002321758178346161
535.0,0.0023223989768186397
536.0,0.0023230387774358895
537.0,0.0023236775834120276
538.0,0.002324315397943529
539.0,0.0023249522242093806
540.0,0.0023255880653712245
541.0,0.0023262229245735047
542.0,0.0023268568049436074
543.0,0.0023274897095920026
544.0,0.0023281216416123863
545.0,0.0023287526040818157
546.0,0.0023293826000608483
547.0,0.0023300116325936752
548.0,0.002330639704708258
549.0,0.0023312668194164572
550.0,0.002331892979714164
551.0,0.002332518188581433
552.0,0.0023331424489826057
553.0,0.0023337657638664417
554.0,0.0023343881361662377
555.0,0.00233500956879996
556.0,0.0023356300646703598
557.0,0.0023362496266650995
558.0,0.0023368682576568674
559.0,0.002337485960503502
560.0,0.0023381027380481065
561.0,0.0023387185931191654
562.0,0.0023393335285306605
563.0,0.0023399475470821836
564.0,0.0023405606515590495
565.0,0.0023411728447324076
566.0,0.002341784129359351
567.0,0.002342394508183029
568.0,0.0023430039839327493
569.0,0.0023436125593240915
570.0,0.0023442202370590067
571.0,0.0023448270198259263
572.0,0.0023454329102998647
573.0,0.0023460379111425195
574.0,0.0023466420250023755
575.0,0.002347245254514805
576.0,0.002347847602302165
577.0,0.0023484490709738967
578.0,0.002349049663126624
579.0,0.002349649381344247
580.0,0.0023502482281980413
581.0,0.0023508462062467486
582.0,0.0023514433180366703
583.0,0.0023520395661017633
584.0,0.0023526349529637293
585.0,0.0023532294811321034
586.0,0.0023538231531043475
587.0,0.002354415971365938
588.0,0.002355007938390451
589.0,0.0023555990566396534
590.0,0.002356189328563585
591.0,0.002356778756600648
592.0,0.0023573673431776868
593.0,0.002357955090710076
594.0,0.0023585420016018007
595.0,0.002359128078245539
596.0,0.0023597133230227403
597.0,0.002360297738303713
598.0,0.0023608813264476957
599.0,0.002361464089802942
600.0,0.0023620460307067948
601.0,0.0023626271514857653
602.0,0.0023632074544556085
603.0,0.0023637869419214004
604.0,0.0023643656161776118
605.0,0.0023649434795081827
606.0,0.0023655205341865967
607.0,0.002366096782475953
608.0,0.0023666722266290374
609.0,0.0023672468688883974
610.0,0.002367820711486409
611.0,0.0023683937566453496
612.0,0.002368966006577466
613.0,0.0023695374634850434
614.0,0.0023701081295604744
615.0,0.002370678006986325
616.0,0.002371247097935401
617.0,0.002371815404570819
618.0,0.0023723829290460655
619.0,0.0023729496735050647
620.0,0.002373515640082245
621.0,0.0023740808309026
622.0,0.002374645248081751
623.0,0.0023752088937260126
624.0,0.002375771769932453
625.0,0.002376333878788955
626.0,0.002376895222374277
627.0,0.002377455802758116
628.0,0.0023780156220011626
629.0,0.0023785746821551644
630.0,0.0023791329852629814
631.0,0.0023796905333586475
632.0,0.002380247328467425
633.0,0.002380803372605863
634.0,0.002381358667781856
635.0,0.002381913215994696
636.0,0.0023824670192351296
637.0,0.0023830200794854144
638.0,0.0023835723987193727
639.0,0.0023841239789024454
640.0,0.0023846748219917445
641.0,0.002385224929936109
642.0,0.0023857743046761556
643.0,0.002386322948144329
644.0,0.002386870862264958
645.0,0.0023874180489543042
646.0,0.002387964510120612
647.0,0.002388510247664161
648.0,0.0023890552634773144
649.0,0.002389599559444569
650.0,0.0023901431374426046
651.0,0.0023906859993403314
652.0,0.0023912281469989404
653.0,0.0023917695822719483
654.0,0.0023923103070052467
655.0,0.0023928503230371493
656.0,0.002393389632198438
657.0,0.0023939282363124067
658.0,0.0023944661371949126
659.0,0.0023950033366544154
660.0,0.002395539836492026
661.0,0.0023960756385015495
662.0,0.002396610744469532
663.0,0.0023971451561753004
664.0,0.0023976788753910074
665.0,0.0023982119038816773
666.0,0.002398744243405246
667.0,0.0023992758957126015
668.0,0.0023998068625476323
669.0,0.0024003371456472605
670.0,0.0024008667467414926
671.0,0.0024013956675534515
672.0,0.0024019239097994227
673.0,0.0024024514751888938
674.0,0.0024029783654245926
675.0,0.0024035045822025296
676.0,0.002404030127212033
677.0,0.002404555002135793
678.0,0.0024050792086498956
679.0,0.002405602748423864
680.0,0.0024061256231206964
681.0,0.002406647834396902
682.0,0.0024071693839025393
683.0,0.0024076902732812562
684.0,0.0024082105041703197
685.0,0.0024087300782006603
686.0,0.0024092489969969027
687.0,0.002409767262177405
688.0,0.002410284875354292
689.0,0.002410801838133493
690.0,0.0024113181521147747
691.0,0.002411833818891776
692.0,0.0024123488400520448
693.0,0.002412863217177071
694.0,0.002413376951842319
695.0,0.002413890045617263
696.0,0.0024144025000654226
697.0,0.0024149143167443896
698.0,0.0024154254972058686
699.0,0.0024159360429957034
700.0,0.0024164459556539146
701.0,0.0024169552367147265
702.0,0.002417463887706604
703.0,0.0024179719101522796
704.0,0.0024184793055687897
705.0,0.0024189860754675035
706.0,0.002419492221354151
707.0,0.0024199977447288586
708.0,0.0024205026470861773
709.0,0.0024210069299151126
710.0,0.002421510594699156
711.0,0.0024220136429163133
712.0,0.002422516076039134
713.0,0.0024230178955347427
714.0,0.0024235191028648653
715.0,0.002424019699485861
716.0,0.0024245196868487497
717.0,0.002425019066399238
718.0,0.002425517839577752
719.0,0.0024260160078194612
720.0,0.00242651357255431
721.0,0.002427010535207042
722.0,0.0024275068971972304
723.0,0.002428002659939302
724.0,0.0024284978248425666
725.0,0.0024289923933112443
726.0,0.002429486366744491
727.0,0.0024299797465364226
728.0,0.002430472534076145
729.0,0.00243096473074778
730.0,0.002431456337930488
731.0,0.0024319473569984957
732.0,0.002432437789321122
733.0,0.002432927636262803
734.0,0.002433416899183115
735.0,0.0024339055794368033
736.0,0.002434393678373805
737.0,0.002434881197339271
738.0,0.002435368137673596
739.0,0.0024358545007124375
740.0,0.0024363402877867427
741.0,0.0024368255002227726
742.0,0.0024373101393421236
743.0,0.0024377942064617523
744.0,0.002438277702894
745.0,0.002438760629946614
746.0,0.0024392429889227717
747.0,0.002439724781121103
748.0,0.0024402060078357137
749.0,0.0024406866703562077
750.0,0.002441166769967709
751.0,0.0024416463079508853
752.0,0.0024421252855819694
753.0,0.002442603704132778
754.0,0.0024430815648707406
755.0,0.0024435588690589153
756.0,0.002444035617956012
757.0,0.0024445118128164135
758.0,0.0024449874548901976
759.0,0.0024454625454231583
760.0,0.0024459370856568245
761.0,0.002446411076828484
762.0,0.002446884520171203
763.0,0.002447357416913843
764.0,0.0024478297682810875
765.0,0.002448301575493458
766.0,0.002448772839767335
767.0,0.0024492435623149787
768.0,0.0024497137443445483
769.0,0.00245018338706012
770.0,0.002450652491661711
771.0,0.0024511210593452936
772.0,0.0024515890913028187
773.0,0.002452056588722234
774.0,0.0024525235527875
775.0,0.002452989984678614
776.0,0.0024534558855716236
777.0,0.0024539212566386517
778.0,0.0024543860990479073
779.0,0.002454850413963712
780.0,0.0024553142025465114
781.0,0.002455777465952898
782.0,0.0024562402053356267
783.0,0.0024567024218436345
784.0,0.0024571641166220566
785.0,0.002457625290812246
786.0,0.002458085945551789
787.0,0.0024585460819745246
788.0,0.002459005701210563
789.0,0.002459464804386297
790.0,0.002459923392624426
791.0,0.0024603814670439705
792.0,0.0024608390287602874
793.0,0.0024612960788850894
794.0,0.0024617526185264607
795.0,0.002462208648788873
796.0,0.0024626641707732023
797.0,0.002463119185576747
798.0,0.0024635736942932415
799.0,0.0024640276980128755
800.0,0.0024644811978223064
801.0,0.0024649341948046787
802.0,0.0024653866900396387
803.0,0.002465838684603349
804.0,0.0024662901795685075
805.0,0.0024667411760043584
806.0,0.002467191674976711
807.0,0.002467641677547957
808.0,0.00246809118477708
809.0,0.002468540197719676
810.0,0.0024689887174279656
811.0,0.0024694367449508104
812.0,0.0024698842813337275
813.0,0.0024703313276189048
814.0,0.0024707778848452144
815.0,0.0024712239540482296
816.0,0.0024716695362602386
817.0,0.0024721146325102574
818.0,0.002472559243824046
819.0,0.002473003371224123
820.0,0.0024734470157297787
821.0,0.0024738901783570885
822.0,0.0024743328601189306
823.0,0.0024747750620249956
824.0,0.002475216785081803
825.0,0.002475658030292716
826.0,0.0024760987986579513
827.0,0.0024765390911745963
828.0,0.0024769789088366226
829.0,0.0024774182526348973
830.0,0.0024778571235571966
831.0,0.0024782955225882246
832.0,0.0024787334507096162
833.0,0.002479170908899961
834.0,0.0024796078981348096
835.0,0.00248004441938669
836.0,0.002480480473625117
837.0,0.0024809160618166114
838.0,0.002481351184924704
839.0,0.002481785843909958
840.0,0.0024822200397299726
841.0,0.002482653773339404
842.0,0.00248308704568997
843.0,0.002483519857730469
844.0,0.002483952210406789
845.0,0.00248438410466192
846.0,0.002484815541435966
847.0,0.0024852465216661603
848.0,0.0024856770462868744
849.0,0.0024861071162296296
850.0,0.0024865367324231114
851.0,0.002486965895793181
852.0,0.002487394607262885
853.0,0.002487822867752469
854.0,0.0024882506781793903
855.0,0.0024886780394583253
856.0,0.002489104952501187
857.0,0.0024895314182171316
858.0,0.002489957437512572
859.0,0.0024903830112911877
860.0,0.002490808140453941
861.0,0.0024912328258990804
862.0,0.002491657068522159
863.0,0.00249208086921604
864.0,0.0024925042288709122
865.0,0.0024929271483742996
866.0,0.00249334962861107
867.0,0.0024937716704634483
868.0,0.0024941932748110286
869.0,0.0024946144425307803
870.0,0.002495035174497064
871.0,0.0024954554715816385
872.0,0.002495875334653673
873.0,0.0024962947645797576
874.0,0.002496713762223913
875.0,0.002497132328447603
876.0,0.00249755046410974
877.0,0.0024979681700667013
878.0,0.0024983854471723366
879.0,0.002498802296277977
880.0,0.0024992187182324463
881.0,0.002499634713882071
882.0,0.002500050284070693
883.0,0.0025004654296396736
884.0,0.0025008801514279093
885.0,0.0025012944502718366
886.0,0.0025017083270054475
887.0,0.0025021217824602944
888.0,0.0025025348174655022
889.0,0.002502947432847776
890.0,0.0025033596294314142
891.0,0.002503771408038315
892.0,0.0025041827694879857
893.0,0.002504593714597555
894.0,0.002505004244181781
895.0,0.002505414359053058
896.0,0.0025058240600214295
897.0,0.0025062333478945964
898.0,0.0025066422234779253
899.0,0.002507050687574458
900.0,0.002507458740984921
901.0,0.002507866384507735
902.0,0.002508273618939023
903.0,0.0025086804450726186
904.0,0.002509086863700078
905.0,0.0025094928756106837
906.0,0.00250989848159146
907.0,0.002510303682427176
908.0,0.0025107084789003564
909.0,0.002511112871791292
910.0,0.0025115168618780465
911.0,0.0025119204499364626
912.0,0.002512323636740178
913.0,0.002512726423060625
914.0,0.002513128809667045
915.0,0.0025135307973264964
916.0,0.002513932386803859
917.0,0.002514333578861848
918.0,0.0025147343742610165
919.0,0.00251513477375977
920.0,0.002515534778114368
921.0,0.002515934388078939
922.0,0.0025163336044054805
923.0,0.002516732427843877
924.0,0.0025171308591418994
925.0,0.002517528899045218
926.0,0.0025179265482974077
927.0,0.002518323807639958
928.0,0.0025187206778122806
929.0,0.0025191171595517156
930.0,0.0025195132535935404
931.0,0.002519908960670979
932.0,0.002520304281515207
933.0,0.0025206992168553617
934.0,0.0025210937674185474
935.0,0.0025214879339298447
936.0,0.0025218817171123193
937.0,0.002522275117687026
938.0,0.0025226681363730184
939.0,0.0025230607738873567
940.0,0.0025234530309451155
941.0,0.002523844908259389
942.0,0.0025242364065413
943.0,0.002524627526500007
944.0,0.0025250182688427124
945.0,0.002525408634274667
946.0,0.0025257986234991808
947.0,0.002526188237217628
948.0,0.002526577476129454
949.0,0.002526966340932183
950.0,0.0025273548323214274
951.0,0.00252774295099089
952.0,0.002528130697632374
953.0,0.0025285180729357933
954.0,0.002528905077589171
955.0,0.002529291712278654
956.0,0.0025296779776885167
957.0,0.0025300638745011676
958.0,0.002530449403397158
959.0,0.0025308345650551867
960.0,0.0025312193601521073
961.0,0.002531603789362936
962.0,0.0025319878533608584
963.0,0.0025323715528172332
964.0,0.002532754888401602
965.0,0.0025331378607816963
966.0,0.0025335204706234404
967.0,0.0025339027185909612
968.0,0.002534284605346594
969.0,0.002534666131550888
970.0,0.002535047297862614
971.0,0.00253542810493877
972.0,0.0025358085534345877
973.0,0.00253618864400354
974.0,0.0025365683772973447
975.0,0.0025369477539659738
976.0,0.0025373267746576574
977.0,0.002537705440018892
978.0,0.002538083750694444
979.0,0.0025384617073273595
980.0,0.002538839310558968
981.0,0.0025392165610288874
982.0,0.0025395934593750343
983.0,0.0025399700062336255
984.0,0.0025403462022391874
985.0,0.0025407220480245588
986.0,0.0025410975442209
987.0,0.0025414726914576987
988.0,0.002541847490362772
989.0,0.0025422219415622773
990.0,0.0025425960456807147
991.0,0.0025429698033409345
992.0,0.002543343215164142
993.0,0.0025437162817699057
994.0,0.002544089003776159
995.0,0.0025444613817992095
996.0,0.0025448334164537424
997.0,0.002545205108352829
998.0,0.002545576458107929
999.0,0.0025459474663288976
1000.0,0.002546318133623993
1001.0,0.002546688460599878
1002.0,0.0025470584478616298
1003.0,0.0025474280960127425
1004.0,0.002547797405655133
1005.0,0.0025481663773891487
1006.0,0.0025485350118135703
1007.0,0.0025489033095256186
1008.0,0.0025492712711209604
1009.0,0.0025496388971937125
1010.0,0.0025500061883364468
1011.0,0.0025503731451401983
1012.0,0.002550739768194468
1013.0,0.002551106058087228
1014.0,0.0025514720154049307
1015.0,0.002551837640732507
1016.0,0.002552202934653378
1017.0,0.0025525678977494567
1018.0,0.0025529325306011563
1019.0,0.00255329683378739
1020.0,0.0025536608078855828
1021.0,0.00255402445347167
1022.0,0.0025543877711201087
1023.0,0.002554750761403878
1024.0,0.002555113424894486
1025.0,0.002555475762161973
1026.0,0.002555837773774922
1027.0,0.002556199460300457
1028.0,0.00255656082230425
1029.0,0.0025569218603505293
1030.0,0.0025572825750020795
1031.0,0.0025576429668202503
1032.0,0.002558003036364958
1033.0,0.002558362784194694
1034.0,0.0025587222108665263
1035.0,0.002559081316936107
1036.0,0.002559440102957675
1037.0,0.0025597985694840613
1038.0,0.002560156717066695
1039.0,0.0025605145462556066
1040.0,0.002560872057599433
1041.0,0.002561229251645423
1042.0,0.0025615861289394405
1043.0,0.002561942690025971
1044.0,0.0025622989354481245
1045.0,0.002562654865747641
1046.0,0.002563010481464894
1047.0,0.002563365783138899
1048.0,0.0025637207713073112
1049.0,0.0025640754465064363
1050.0,0.002564429809271232
1051.0,0.002564783860135313
1052.0,0.002565137599630956
1053.0,0.0025654910282891016
1054.0,0.002565844146639364
1055.0,0.0025661969552100306
1056.0,0.002566549454528068
1057.0,0.002566901645119126
1058.0,0.002567253527507543
1059.0,0.0025676051022163505
1060.0,0.002567956369767275
1061.0,0.0025683073306807455
1062.0,0.002568657985475895
1063.0,0.0025690083346705667
1064.0,0.002569358378781317
1065.0,0.0025697081183234213
1066.0,0.0025700575538108762
1067.0,0.0025704066857564047
1068.0,0.002570755514671462
1069.0,0.0025711040410662353
1070.0,0.0025714522654496524
1071.0,0.002571800188329385
1072.0,0.0025721478102118498
1073.0,0.002572495131602216
1074.0,0.0025728421530044074
1075.0,0.0025731888749211088
1076.0,0.002573535297853766
1077.0,0.002573881422302595
1078.0,0.0025742272487665795
1079.0,0.0025745727777434827
1080.0,0.002574918009729845
1081.0,0.0025752629452209896
1082.0,0.0025756075847110284
1083.0,0.0025759519286928647
1084.0,0.0025762959776581954
1085.0,0.002576639732097518
1086.0,0.002576983192500132
1087.0,0.002577326359354145
1088.0,0.0025776692331464725
1089.0,0.002578011814362848
1090.0,0.00257835410348782
1091.0,0.0025786961010047624
1092.0,0.002579037807395872
1093.0,0.0025793792231421767
1094.0,0.002579720348723538
1095.0,0.0025800611846186535
1096.0,0.0025804017313050633
1097.0,0.0025807419892591495
1098.0,0.0025810819589561457
1099.0,0.0025814216408701356
1100.0,0.0025817610354740583
1101.0,0.0025821001432397126
1102.0,0.002582438964637761
1103.0,0.0025827775001377317
1104.0,0.002583115750208022
1105.0,0.0025834537153159053
1106.0,0.0025837913959275314
1107.0,0.0025841287925079293
1108.0,0.0025844659055210147
1109.0,0.00258480273542959
1110.0,0.0025851392826953495
1111.0,0.0025854755477788824
1112.0,0.0025858115311396773
1113.0,0.0025861472332361223
1114.0,0.002586482654525513
1115.0,0.0025868177954640544
1116.0,0.002587152656506861
1117.0,0.0025874872381079664
